KEY,TEXT
alliance.info.hexmapeventineligibleincoming,"モンスター島イベントに参加するには、同盟に加入している必要があります。

（注：グローバルベータ版で、このイベントに参加できるのは準備フェーズで同盟スコアを{0}以上獲得した同盟のみです）"
alliance.info.hexmapeventineligiblestarted,"モンスター島イベントに[#!]参加するには、同盟に加入している必要があります[#]。モンスター島イベントはすでに始まっているため、今回のイベントには参加できません。

今同盟に参加すると、今後のモンスター島イベントに参加できるようになります。"
alliance.info.hexmapeventpreparation,"このモンスター島イベントは、現在準備フェーズ中です。

（注：グローバルベータ版で、このイベントに参加できるのは準備フェーズで同盟スコアを{0}以上獲得した同盟のみです）"
alliance.info.hexmapeventunavailable,"あなたが所属する同盟はモンスター島イベントに参加できません。

（注：グローバルベータ版で、このイベントに参加できるのは準備フェーズで同盟スコアを{0}以上獲得した同盟のみです）"
alliance.info.joined,"おめでとうございます！
[#!]{0}[#]のメンバーになりました。"
alliance.info.joined.ubertitan,"おめでとうございます。 [#!]{0}[#]のメンバーになりました。

現在の同盟の [#!]ミシックタイタンスコア[#]に貢献したり、報酬を獲得したりすることはできなくなりますので、ご注意ください。"
alliance.info.left,[#!]{0}[#]を脱退しました。
alliance.info.level_requirement,同盟は[#!]XPレベル{0}[#]で解放される。
alliance.info.notjoined,"まずは同盟に加入する
必要があります。"
alliance.info.opted_out_from_war,"しばらく活動がなかったため、[#!]同盟戦争[#]へは[#!]不参戦[#]となっています。

次の同盟戦争に参加したい場合は、同盟設定を開いて参戦の設定をしてください"
alliance.info.searching,同盟の情報を検索中...
alliance.info.temporarilyunavailable,一時的に利用不可
alliance.info.title,同盟の情報
alliance.join,加入
alliance.language,[#!]言語:[#] [%115]{0}[%]
alliance.language.nopreference,特になし
alliance.language.tooltip,同盟での使用推奨言語
alliance.leader,[#!]リーダー:[#] [%115]{0}[%]
alliance.leader_entry,リーダー: {0}
alliance.long_ago,ずっと前
alliance.memberlist,メンバーリスト
alliance.members,[#!]メンバー:[#] [%115]{0}[%]
alliance.members_entry,メンバー: {0}
alliance.notfound,同盟が見つかりません
alliance.placeholder.description,同盟の説明
alliance.placeholder.featured_message,同盟メッセージ
alliance.placeholder.name,同盟名
alliance.placeholder.requestjoin,そちらの同盟への加入を希望します
alliance.popup.disbanded,[#!]{0}[#]が[#!]{1}[#]を同盟から追放しました
alliance.popup.kicked,[#!]{1}[#]があなたを同盟[#!]{0}[#]から追放しました
alliance.popup.request_accepted,[#!]{1}[#]があなたからの同盟[#!]{0}[#]への加入希望を受理しました
alliance.promote,昇格
alliance.rank,所属同盟グローバルランク: [%115]{0}[%]
alliance.rank.coleader,副リーダー
alliance.rank.elder,エルダー
alliance.rank.leader,リーダー
alliance.rank.member,メンバー
alliance.rank.none,[元メンバー]
alliance.requestjoin,加入希望
alliance.requestjoin.sent,加入希望送信済
alliance.requestjoin.title,加入希望
alliance.requiredtrophies,[#!]必要なトロフィー:[#] [%115]{0}[%]
alliance.score,[#!]スコア:[#] [%115]{0}[%]
alliance.score.description,"同盟スコアとはメンバーの[#!]トロフィー数[#]や、[#!]タイタン[#]との戦いで得たポイント、そして[#!]戦争[#]での勝利数などの合算だ

戦争スコアは、戦争に参戦している各同盟の[#!]最強の英雄と兵団[#]をベースにして算出される、そして同盟の[#!]過去の実績[#]に基づいて数値が調整される

ただし、タイタンとの戦いで得たポイントは[#!]時間経過とともに減少していく[#]

トロフィースコア: {0}
タイタンスコア: {1}
戦争スコア: {2}"
alliance.score.title,同盟スコア
alliance.score_entry,スコア: {0}
alliance.settings,同盟設定
alliance.settings.description,説明:
alliance.settings.description.restricted,編集は行為規範の違反となりますので実行できません
alliance.settings.featured_message,注目の同盟メッセージ：
alliance.settings.name,同盟名：
alliance.settings.name.restricted,編集不可
alliance.settings.trophies,必要なトロフィー
alliance.settings.type,タイプ：
alliance.settings.war,同盟戦争：
alliance.spectator.description,"このイベントは、同盟に参加した時点で開始済みです。そのため、進行状況を[#!]観戦モード[#]で確認することだけが可能です。

観戦モードでは、バトルに参加したり、島を探検することはできません。"
alliance.team_power,[#!]平均パワー：[#] [%115]{0}[%]
alliance.team_power.description,アクティブな同盟メンバーの平均チームパワーを推定します。
alliance.team_power.title,平均パワー
alliance.team_power_entry,平均パワー：
alliance.title,同盟
alliance.type,[#!]タイプ：[#] [%115]{0}[%]
alliance.type.inviteonly,招待のみ
alliance.type.open,誰でも参加可
alliance.type_entry,タイプ: {0}
alliance.war,戦争
alliance.war.active,アクティブ
alliance.war.attack_history,攻撃の履歴
alliance.war.attack_info,攻撃の情報
alliance.war.attack_team,戦争攻撃チーム
alliance.war.attack_team.all_heroes_used,英雄全員をこの戦争に投下してしまっている！
alliance.war.attack_team.already_full,チームは満員です
alliance.war.attack_team.autofill,自動設定
alliance.war.attack_team.maxcost_reached,最大チームコストに達しました。
alliance.war.attack_team_short,戦争攻撃チーム
alliance.war.battle_result,同盟のために{0}ポイントを獲得したぞ！
alliance.war.battlefield,戦場
alliance.war.chat_toggle,チャット切替
alliance.war.confirm_opt_out_message,"同盟戦争には[#!]不参戦[#]でよろしいですか？

不参戦を選択すると、次の戦争には参加することができません。よって、戦争宝箱からの報酬も得られません"
alliance.war.confirm_opt_out_message_tutorial,同盟戦争のチュートリアルを完了した後、「不参戦」に設定できるようになります
alliance.war.defense_team,戦争防御チーム
alliance.war.defense_team.edit,防御チームを編集
alliance.war.defense_team.setup_warning,次回の戦争に参加するには防御チームの編成が必要だ！
alliance.war.defense_team.setup_warning_battlefield,防御チームの英雄が不足しているぞ！下のボタンをタップして、防御チームをしっかり編成しよう。
alliance.war.defense_team.setup_warning_extreme,警告！防御チームに5人の英雄が揃わないと、次の戦争に参加できないぞ！
alliance.war.defense_team.short,防御チーム
alliance.war.endtime,戦争終了まで：
alliance.war.enemy_support.description,"{0}

このバーはターン毎に増えていく。残り敵英雄が少ないほど、速く増える"
alliance.war.enemy_support.description.cleanse,[#!]戦争イコライザー[#]は（ゴーストを含む）英雄全員からすべてのステータス効果と累積を削除する。永続効果は削除できない。
alliance.war.enemy_support.description.elemental_charge_blue,"[#!]エレメントチャージ[#]は[##elementblue]氷属性[#]の英雄に次のステータス効果をもたらす：

{STATUSEFFECTS}"
alliance.war.enemy_support.description.elemental_charge_green,"[#!]エレメントチャージ[#]は[##elementgreen]自然属性[#]の英雄に次のステータス効果をもたらす：

{STATUSEFFECTS}"
alliance.war.enemy_support.description.elemental_charge_purple,"[#!]エレメントチャージ[#]は[##elementpurple]闇属性[#]の英雄に次のステータス効果をもたらす:

{STATUSEFFECTS}"
